Dia,Mes,Anio,Estacion,Alcaldia,Latitud,Longitud,avgAQI
22,4,2016,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,35
22,4,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,102
22,4,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,92
22,4,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,115
22,4,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,89
22,4,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,68
22,4,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,28
22,4,2016,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,32
22,4,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,78
22,4,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,100
22,4,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,30
23,4,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,27
23,4,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,87
23,4,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,109
23,4,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,132
23,4,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,15
23,4,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,16
23,4,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,93
23,4,2016,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,14
23,4,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,117
23,4,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,115
23,4,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,135
23,4,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,111
23,4,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,72
23,4,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,17
23,4,2016,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,21
23,4,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,92
23,4,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,126
23,4,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,19
24,4,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,22
24,4,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,57
24,4,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,80
24,4,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,94
24,4,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,27
24,4,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,26
24,4,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,64
24,4,2016,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,29
24,4,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,82
24,4,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,76
24,4,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,95
24,4,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,76
24,4,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,70
24,4,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,28
24,4,2016,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,34
24,4,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,70
24,4,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,87
24,4,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,23
25,4,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,28
25,4,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,66
25,4,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,94
25,4,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,115
25,4,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,31
25,4,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,29
25,4,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,65
25,4,2016,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,31
25,4,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,99
25,4,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,87
25,4,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,116
25,4,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,86
25,4,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,40
25,4,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,34
25,4,2016,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,32
25,4,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,90
25,4,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,107
25,4,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,27
26,4,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,24
26,4,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,73
26,4,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,101
26,4,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,137
26,4,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,23
26,4,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,19
26,4,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,81
26,4,2016,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,29
26,4,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,102
26,4,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,94
26,4,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,124
26,4,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,84
26,4,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,37
26,4,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,18
26,4,2016,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,21
26,4,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,97
26,4,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,108
26,4,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,29
27,4,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,48
27,4,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,88
27,4,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,108
27,4,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,124
27,4,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,38
27,4,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,46
27,4,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,87
27,4,2016,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,54
27,4,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,102
27,4,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,103
27,4,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,102
27,4,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,96
27,4,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,83
27,4,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,53
27,4,2016,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,56
27,4,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,100
27,4,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,120
27,4,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,49
28,4,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,72
28,4,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,112
28,4,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,137
28,4,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,151
28,4,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,70
28,4,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,70
28,4,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,103
28,4,2016,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,64
28,4,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,60
28,4,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,130
28,4,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,50
28,4,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,126
28,4,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,100
28,4,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,72
28,4,2016,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,60
28,4,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,132
28,4,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,130
28,4,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,61
29,4,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,38
29,4,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,79
29,4,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,111
29,4,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,122
29,4,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,25
29,4,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,24
29,4,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,77
29,4,2016,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,22
29,4,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,105
29,4,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,101
29,4,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,16
29,4,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,99
29,4,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,83
29,4,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,27
29,4,2016,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,25
29,4,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,99
29,4,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,116
29,4,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,33
30,4,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,65
30,4,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,89
30,4,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,121
30,4,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,113
30,4,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,40
30,4,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,36
30,4,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,75
30,4,2016,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,33
30,4,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,112
30,4,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,115
30,4,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,27
30,4,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,92
30,4,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,108
30,4,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,41
30,4,2016,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,45
30,4,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,142
30,4,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,136
30,4,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,67
1,5,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,74
1,5,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,122
1,5,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,137
1,5,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,131
1,5,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,76
1,5,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,69
1,5,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,94
1,5,2016,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,48
1,5,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,124
1,5,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,127
1,5,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,41
1,5,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,115
1,5,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,131
1,5,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,82
1,5,2016,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,71
1,5,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,143
1,5,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,141
1,5,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,78
2,5,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,69
2,5,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,134
2,5,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,160
2,5,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,168
2,5,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,73
2,5,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,71
2,5,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,143
2,5,2016,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,79
2,5,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,156
2,5,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,152
2,5,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,100
2,5,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,146
2,5,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,138
2,5,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,83
2,5,2016,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,80
2,5,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,146
2,5,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,162
2,5,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,71
3,5,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,81
3,5,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,164
3,5,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,169
3,5,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,173
3,5,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,69
3,5,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,79
3,5,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,170
3,5,2016,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,77
3,5,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,172
3,5,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,161
3,5,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,177
3,5,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,168
3,5,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,157
3,5,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,79
3,5,2016,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,82
3,5,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,165
3,5,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,170
3,5,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,80
4,5,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,107
4,5,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,167
4,5,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,167
4,5,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,165
4,5,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,88
4,5,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,82
4,5,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,163
4,5,2016,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,75
4,5,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,163
4,5,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,162
4,5,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,170
4,5,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,159
4,5,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,171
4,5,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,92
4,5,2016,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,100
4,5,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,166
4,5,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,163
4,5,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,90
5,5,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,76
5,5,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,128
5,5,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,122
5,5,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,136
5,5,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,63
5,5,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,63
5,5,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,137
5,5,2016,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,52
5,5,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,120
5,5,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,111
5,5,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,135
5,5,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,118
5,5,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,141
5,5,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,61
5,5,2016,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,57
5,5,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,132
5,5,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,121
5,5,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,62
6,5,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,69
6,5,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,122
6,5,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,119
6,5,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,127
6,5,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,57
6,5,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,56
6,5,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,93
6,5,2016,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,52
6,5,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,116
6,5,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,119
6,5,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,144
6,5,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,102
6,5,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,126
6,5,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,55
6,5,2016,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,59
6,5,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,136
6,5,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,114
6,5,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,58
7,5,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,61
7,5,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,89
7,5,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,102
7,5,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,113
7,5,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,45
7,5,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,44
7,5,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,91
7,5,2016,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,33
7,5,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,97
7,5,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,99
7,5,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,114
7,5,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,91
7,5,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,113
7,5,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,48
7,5,2016,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,45
7,5,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,133
7,5,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,116
7,5,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,44
8,5,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,70
8,5,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,93
8,5,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,110
8,5,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,114
8,5,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,58
8,5,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,59
8,5,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,100
8,5,2016,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,59
8,5,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,114
8,5,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,111
8,5,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,130
8,5,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,96
8,5,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,105
8,5,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,56
