,ID,Dia,Mes,Anio,Latitud,Longitud,Alcaldia,Alcaldia_num,AQI,Crimenes,r,p value,% / 10 AQI
194,16_1_2016_GUSTA,16,1,2016,19.4827003479004,-99.0945205688477,GUSTAVO A MADERO,12,8,8,0.1401,0.00803,1.3659
195,16_1_2016_IZTAC,16,1,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,104,7,0.11471,0.03191,0.53143
196,16_1_2016_IZTAP,16,1,2016,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,138,24,0.0709,0.1795,0.1876
197,16_1_2016_MIGUE,16,1,2016,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,87,4,0.05957,0.26429,0.31492
198,16_1_2016_TLALP,16,1,2016,19.1542854309082,-99.1626129150391,TLALPAN,4,27,7,0.07686,0.14441,0.5717
199,16_1_2016_VENUS,16,1,2016,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,6,4,0.03224,0.54488,0.13043
200,17_1_2016_ALVAR,17,1,2016,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,36,8,-0.00885,0.87071,-0.07645
201,17_1_2016_AZCAP,17,1,2016,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,119,4,-0.02489,0.64123,-0.10199
202,17_1_2016_BENIT,17,1,2016,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,121,3,0.04593,0.38688,0.298
203,17_1_2016_COYOA,17,1,2016,19.3044414520264,-99.103630065918,COYOACAN,14,36,6,0.21894,3e-05,2.00756
204,17_1_2016_CUAUH,17,1,2016,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,128,13,0.11413,0.02903,0.55094
205,17_1_2016_GUSTA,17,1,2016,19.4827003479004,-99.0945205688477,GUSTAVO A MADERO,12,28,11,0.1401,0.00803,1.3659
206,17_1_2016_IZTAC,17,1,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,114,4,0.11471,0.03191,0.53143
207,17_1_2016_IZTAP,17,1,2016,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,141,20,0.0709,0.1795,0.1876
208,17_1_2016_MIGUE,17,1,2016,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,101,1,0.05957,0.26429,0.31492
209,17_1_2016_TLAHU,17,1,2016,19.2464580535889,-99.0105667114258,TLAHUAC,6,116,2,0.06017,0.27215,0.34631
210,17_1_2016_TLALP,17,1,2016,19.1542854309082,-99.1626129150391,TLALPAN,4,31,3,0.07686,0.14441,0.5717
211,17_1_2016_VENUS,17,1,2016,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,25,7,0.03224,0.54488,0.13043
212,18_1_2016_ALVAR,18,1,2016,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,39,9,-0.00885,0.87071,-0.07645
213,18_1_2016_AZCAP,18,1,2016,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,146,6,-0.02489,0.64123,-0.10199
214,18_1_2016_BENIT,18,1,2016,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,124,1,0.04593,0.38688,0.298
215,18_1_2016_COYOA,18,1,2016,19.3044414520264,-99.103630065918,COYOACAN,14,32,2,0.21894,3e-05,2.00756
216,18_1_2016_CUAJI,18,1,2016,19.3653125762939,-99.2917022705078,CUAJIMALPA DE MORELOS,5,113,1,0.07397,0.26074,0.28515
217,18_1_2016_CUAUH,18,1,2016,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,122,10,0.11413,0.02903,0.55094
218,18_1_2016_GUSTA,18,1,2016,19.4827003479004,-99.0945205688477,GUSTAVO A MADERO,12,24,23,0.1401,0.00803,1.3659
219,18_1_2016_IZTAC,18,1,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,111,4,0.11471,0.03191,0.53143
220,18_1_2016_IZTAP,18,1,2016,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,139,19,0.0709,0.1795,0.1876
221,18_1_2016_MIGUE,18,1,2016,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,123,2,0.05957,0.26429,0.31492
222,18_1_2016_TLAHU,18,1,2016,19.2464580535889,-99.0105667114258,TLAHUAC,6,105,1,0.06017,0.27215,0.34631
223,18_1_2016_TLALP,18,1,2016,19.1542854309082,-99.1626129150391,TLALPAN,4,29,3,0.07686,0.14441,0.5717
224,18_1_2016_VENUS,18,1,2016,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,17,8,0.03224,0.54488,0.13043
225,19_1_2016_ALVAR,19,1,2016,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,23,2,-0.00885,0.87071,-0.07645
226,19_1_2016_AZCAP,19,1,2016,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,156,8,-0.02489,0.64123,-0.10199
227,19_1_2016_BENIT,19,1,2016,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,152,4,0.04593,0.38688,0.298
228,19_1_2016_COYOA,19,1,2016,19.3044414520264,-99.103630065918,COYOACAN,14,20,8,0.21894,3e-05,2.00756
229,19_1_2016_CUAUH,19,1,2016,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,146,17,0.11413,0.02903,0.55094
230,19_1_2016_GUSTA,19,1,2016,19.4827003479004,-99.0945205688477,GUSTAVO A MADERO,12,22,9,0.1401,0.00803,1.3659
231,19_1_2016_IZTAC,19,1,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,132,7,0.11471,0.03191,0.53143
232,19_1_2016_IZTAP,19,1,2016,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,159,23,0.0709,0.1795,0.1876
233,19_1_2016_MIGUE,19,1,2016,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,148,2,0.05957,0.26429,0.31492
234,19_1_2016_MILPA,19,1,2016,19.1769008636475,-98.9901885986328,MILPA ALTA,13,158,1,-0.06052,0.39823,-0.32245
235,19_1_2016_TLALP,19,1,2016,19.1542854309082,-99.1626129150391,TLALPAN,4,25,4,0.07686,0.14441,0.5717
236,19_1_2016_VENUS,19,1,2016,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,15,8,0.03224,0.54488,0.13043
237,20_1_2016_ALVAR,20,1,2016,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,29,3,-0.00885,0.87071,-0.07645
238,20_1_2016_AZCAP,20,1,2016,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,141,4,-0.02489,0.64123,-0.10199
239,20_1_2016_BENIT,20,1,2016,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,152,2,0.04593,0.38688,0.298
240,20_1_2016_COYOA,20,1,2016,19.3044414520264,-99.103630065918,COYOACAN,14,32,4,0.21894,3e-05,2.00756
241,20_1_2016_CUAUH,20,1,2016,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,135,9,0.11413,0.02903,0.55094
242,20_1_2016_GUSTA,20,1,2016,19.4827003479004,-99.0945205688477,GUSTAVO A MADERO,12,20,19,0.1401,0.00803,1.3659
243,20_1_2016_IZTAC,20,1,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,139,4,0.11471,0.03191,0.53143
244,20_1_2016_IZTAP,20,1,2016,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,166,15,0.0709,0.1795,0.1876
245,20_1_2016_MIGUE,20,1,2016,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,121,1,0.05957,0.26429,0.31492
246,20_1_2016_TLAHU,20,1,2016,19.2464580535889,-99.0105667114258,TLAHUAC,6,157,3,0.06017,0.27215,0.34631
247,20_1_2016_TLALP,20,1,2016,19.1542854309082,-99.1626129150391,TLALPAN,4,24,6,0.07686,0.14441,0.5717
248,20_1_2016_VENUS,20,1,2016,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,15,7,0.03224,0.54488,0.13043
249,21_1_2016_ALVAR,21,1,2016,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,35,6,-0.00885,0.87071,-0.07645
250,21_1_2016_AZCAP,21,1,2016,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,153,3,-0.02489,0.64123,-0.10199
251,21_1_2016_BENIT,21,1,2016,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,141,1,0.04593,0.38688,0.298
252,21_1_2016_COYOA,21,1,2016,19.3044414520264,-99.103630065918,COYOACAN,14,39,4,0.21894,3e-05,2.00756
253,21_1_2016_CUAJI,21,1,2016,19.3653125762939,-99.2917022705078,CUAJIMALPA DE MORELOS,5,101,2,0.07397,0.26074,0.28515
254,21_1_2016_CUAUH,21,1,2016,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,137,11,0.11413,0.02903,0.55094
255,21_1_2016_GUSTA,21,1,2016,19.4827003479004,-99.0945205688477,GUSTAVO A MADERO,12,33,10,0.1401,0.00803,1.3659
256,21_1_2016_IZTAC,21,1,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,137,7,0.11471,0.03191,0.53143
257,21_1_2016_IZTAP,21,1,2016,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,162,21,0.0709,0.1795,0.1876
258,21_1_2016_MIGUE,21,1,2016,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,117,6,0.05957,0.26429,0.31492
259,21_1_2016_TLALP,21,1,2016,19.1542854309082,-99.1626129150391,TLALPAN,4,29,1,0.07686,0.14441,0.5717
260,21_1_2016_VENUS,21,1,2016,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,18,6,0.03224,0.54488,0.13043
261,22_1_2016_ALVAR,22,1,2016,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,81,3,-0.00885,0.87071,-0.07645
262,22_1_2016_AZCAP,22,1,2016,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,148,2,-0.02489,0.64123,-0.10199
263,22_1_2016_BENIT,22,1,2016,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,135,1,0.04593,0.38688,0.298
264,22_1_2016_COYOA,22,1,2016,19.3044414520264,-99.103630065918,COYOACAN,14,56,4,0.21894,3e-05,2.00756
265,22_1_2016_CUAUH,22,1,2016,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,133,10,0.11413,0.02903,0.55094
266,22_1_2016_GUSTA,22,1,2016,19.4827003479004,-99.0945205688477,GUSTAVO A MADERO,12,48,9,0.1401,0.00803,1.3659
267,22_1_2016_IZTAC,22,1,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,131,4,0.11471,0.03191,0.53143
268,22_1_2016_IZTAP,22,1,2016,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,158,16,0.0709,0.1795,0.1876
269,22_1_2016_MIGUE,22,1,2016,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,112,3,0.05957,0.26429,0.31492
270,22_1_2016_MILPA,22,1,2016,19.1769008636475,-98.9901885986328,MILPA ALTA,13,143,2,-0.06052,0.39823,-0.32245
271,22_1_2016_TLALP,22,1,2016,19.1542854309082,-99.1626129150391,TLALPAN,4,60,4,0.07686,0.14441,0.5717
272,22_1_2016_VENUS,22,1,2016,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,34,5,0.03224,0.54488,0.13043
273,23_1_2016_ALVAR,23,1,2016,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,42,3,-0.00885,0.87071,-0.07645
274,23_1_2016_AZCAP,23,1,2016,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,150,1,-0.02489,0.64123,-0.10199
275,23_1_2016_BENIT,23,1,2016,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,141,4,0.04593,0.38688,0.298
276,23_1_2016_COYOA,23,1,2016,19.3044414520264,-99.103630065918,COYOACAN,14,40,6,0.21894,3e-05,2.00756
277,23_1_2016_CUAJI,23,1,2016,19.3653125762939,-99.2917022705078,CUAJIMALPA DE MORELOS,5,105,1,0.07397,0.26074,0.28515
278,23_1_2016_CUAUH,23,1,2016,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,133,12,0.11413,0.02903,0.55094
279,23_1_2016_GUSTA,23,1,2016,19.4827003479004,-99.0945205688477,GUSTAVO A MADERO,12,33,7,0.1401,0.00803,1.3659
280,23_1_2016_IZTAC,23,1,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,126,2,0.11471,0.03191,0.53143
281,23_1_2016_IZTAP,23,1,2016,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,151,10,0.0709,0.1795,0.1876
282,23_1_2016_MIGUE,23,1,2016,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,126,4,0.05957,0.26429,0.31492
283,23_1_2016_MILPA,23,1,2016,19.1769008636475,-98.9901885986328,MILPA ALTA,13,111,2,-0.06052,0.39823,-0.32245
284,23_1_2016_TLAHU,23,1,2016,19.2464580535889,-99.0105667114258,TLAHUAC,6,137,7,0.06017,0.27215,0.34631
285,23_1_2016_TLALP,23,1,2016,19.1542854309082,-99.1626129150391,TLALPAN,4,47,6,0.07686,0.14441,0.5717
286,23_1_2016_VENUS,23,1,2016,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,155,5,0.03224,0.54488,0.13043
287,24_1_2016_ALVAR,24,1,2016,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,62,5,-0.00885,0.87071,-0.07645
288,24_1_2016_AZCAP,24,1,2016,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,167,8,-0.02489,0.64123,-0.10199
289,24_1_2016_BENIT,24,1,2016,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,165,3,0.04593,0.38688,0.298
290,24_1_2016_COYOA,24,1,2016,19.3044414520264,-99.103630065918,COYOACAN,14,58,8,0.21894,3e-05,2.00756
291,24_1_2016_CUAJI,24,1,2016,19.3653125762939,-99.2917022705078,CUAJIMALPA DE MORELOS,5,116,5,0.07397,0.26074,0.28515
292,24_1_2016_CUAUH,24,1,2016,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,164,13,0.11413,0.02903,0.55094
293,24_1_2016_GUSTA,24,1,2016,19.4827003479004,-99.0945205688477,GUSTAVO A MADERO,12,3,11,0.1401,0.00803,1.3659
294,24_1_2016_IZTAC,24,1,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,159,5,0.11471,0.03191,0.53143
295,24_1_2016_IZTAP,24,1,2016,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,170,20,0.0709,0.1795,0.1876
296,24_1_2016_MIGUE,24,1,2016,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,151,2,0.05957,0.26429,0.31492
297,24_1_2016_TLAHU,24,1,2016,19.2464580535889,-99.0105667114258,TLAHUAC,6,146,2,0.06017,0.27215,0.34631
298,24_1_2016_TLALP,24,1,2016,19.1542854309082,-99.1626129150391,TLALPAN,4,66,8,0.07686,0.14441,0.5717
299,24_1_2016_VENUS,24,1,2016,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,169,5,0.03224,0.54488,0.13043
300,25_1_2016_ALVAR,25,1,2016,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,55,5,-0.00885,0.87071,-0.07645
301,25_1_2016_AZCAP,25,1,2016,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,168,3,-0.02489,0.64123,-0.10199
302,25_1_2016_COYOA,25,1,2016,19.3044414520264,-99.103630065918,COYOACAN,14,55,2,0.21894,3e-05,2.00756
303,25_1_2016_CUAUH,25,1,2016,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,144,8,0.11413,0.02903,0.55094
304,25_1_2016_IZTAC,25,1,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,144,4,0.11471,0.03191,0.53143
305,25_1_2016_IZTAP,25,1,2016,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,160,20,0.0709,0.1795,0.1876
306,25_1_2016_MIGUE,25,1,2016,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,142,6,0.05957,0.26429,0.31492
307,25_1_2016_TLAHU,25,1,2016,19.2464580535889,-99.0105667114258,TLAHUAC,6,131,3,0.06017,0.27215,0.34631
308,25_1_2016_TLALP,25,1,2016,19.1542854309082,-99.1626129150391,TLALPAN,4,64,7,0.07686,0.14441,0.5717
309,25_1_2016_VENUS,25,1,2016,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,167,5,0.03224,0.54488,0.13043
310,26_1_2016_ALVAR,26,1,2016,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,14,5,-0.00885,0.87071,-0.07645
311,26_1_2016_AZCAP,26,1,2016,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,115,7,-0.02489,0.64123,-0.10199
312,26_1_2016_BENIT,26,1,2016,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,120,2,0.04593,0.38688,0.298
313,26_1_2016_COYOA,26,1,2016,19.3044414520264,-99.103630065918,COYOACAN,14,25,7,0.21894,3e-05,2.00756
314,26_1_2016_CUAJI,26,1,2016,19.3653125762939,-99.2917022705078,CUAJIMALPA DE MORELOS,5,91,3,0.07397,0.26074,0.28515
315,26_1_2016_CUAUH,26,1,2016,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,108,15,0.11413,0.02903,0.55094
316,26_1_2016_IZTAC,26,1,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,95,4,0.11471,0.03191,0.53143
317,26_1_2016_IZTAP,26,1,2016,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,109,21,0.0709,0.1795,0.1876
318,26_1_2016_MIGUE,26,1,2016,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,95,3,0.05957,0.26429,0.31492
319,26_1_2016_TLAHU,26,1,2016,19.2464580535889,-99.0105667114258,TLAHUAC,6,124,7,0.06017,0.27215,0.34631
320,26_1_2016_TLALP,26,1,2016,19.1542854309082,-99.1626129150391,TLALPAN,4,30,8,0.07686,0.14441,0.5717
321,26_1_2016_VENUS,26,1,2016,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,133,4,0.03224,0.54488,0.13043
322,27_1_2016_ALVAR,27,1,2016,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,20,6,-0.00885,0.87071,-0.07645
323,27_1_2016_AZCAP,27,1,2016,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,94,4,-0.02489,0.64123,-0.10199
324,27_1_2016_BENIT,27,1,2016,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,92,8,0.04593,0.38688,0.298
325,27_1_2016_COYOA,27,1,2016,19.3044414520264,-99.103630065918,COYOACAN,14,23,6,0.21894,3e-05,2.00756
326,27_1_2016_CUAUH,27,1,2016,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,98,11,0.11413,0.02903,0.55094
327,27_1_2016_GUSTA,27,1,2016,19.4827003479004,-99.0945205688477,GUSTAVO A MADERO,12,16,19,0.1401,0.00803,1.3659
328,27_1_2016_IZTAC,27,1,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,83,5,0.11471,0.03191,0.53143
329,27_1_2016_IZTAP,27,1,2016,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,102,11,0.0709,0.1795,0.1876
330,27_1_2016_MIGUE,27,1,2016,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,71,7,0.05957,0.26429,0.31492
331,27_1_2016_MILPA,27,1,2016,19.1769008636475,-98.9901885986328,MILPA ALTA,13,58,1,-0.06052,0.39823,-0.32245
332,27_1_2016_TLAHU,27,1,2016,19.2464580535889,-99.0105667114258,TLAHUAC,6,96,1,0.06017,0.27215,0.34631
333,27_1_2016_TLALP,27,1,2016,19.1542854309082,-99.1626129150391,TLALPAN,4,26,2,0.07686,0.14441,0.5717
334,27_1_2016_VENUS,27,1,2016,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,114,7,0.03224,0.54488,0.13043
335,28_1_2016_ALVAR,28,1,2016,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,11,6,-0.00885,0.87071,-0.07645
336,28_1_2016_AZCAP,28,1,2016,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,165,4,-0.02489,0.64123,-0.10199
337,28_1_2016_BENIT,28,1,2016,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,147,2,0.04593,0.38688,0.298
338,28_1_2016_COYOA,28,1,2016,19.3044414520264,-99.103630065918,COYOACAN,14,16,5,0.21894,3e-05,2.00756
339,28_1_2016_CUAJI,28,1,2016,19.3653125762939,-99.2917022705078,CUAJIMALPA DE MORELOS,5,124,1,0.07397,0.26074,0.28515
340,28_1_2016_CUAUH,28,1,2016,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,157,7,0.11413,0.02903,0.55094
341,28_1_2016_GUSTA,28,1,2016,19.4827003479004,-99.0945205688477,GUSTAVO A MADERO,12,19,9,0.1401,0.00803,1.3659
342,28_1_2016_IZTAC,28,1,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,137,7,0.11471,0.03191,0.53143
343,28_1_2016_IZTAP,28,1,2016,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,143,15,0.0709,0.1795,0.1876
344,28_1_2016_MIGUE,28,1,2016,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,137,3,0.05957,0.26429,0.31492
345,28_1_2016_TLAHU,28,1,2016,19.2464580535889,-99.0105667114258,TLAHUAC,6,140,1,0.06017,0.27215,0.34631
346,28_1_2016_TLALP,28,1,2016,19.1542854309082,-99.1626129150391,TLALPAN,4,21,5,0.07686,0.14441,0.5717
347,28_1_2016_VENUS,28,1,2016,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,155,5,0.03224,0.54488,0.13043
348,29_1_2016_ALVAR,29,1,2016,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,6,3,-0.00885,0.87071,-0.07645
349,29_1_2016_AZCAP,29,1,2016,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,187,5,-0.02489,0.64123,-0.10199
350,29_1_2016_BENIT,29,1,2016,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,173,2,0.04593,0.38688,0.298
351,29_1_2016_COYOA,29,1,2016,19.3044414520264,-99.103630065918,COYOACAN,14,8,8,0.21894,3e-05,2.00756
352,29_1_2016_CUAUH,29,1,2016,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,173,12,0.11413,0.02903,0.55094
353,29_1_2016_IZTAC,29,1,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,157,6,0.11471,0.03191,0.53143
354,29_1_2016_IZTAP,29,1,2016,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,178,10,0.0709,0.1795,0.1876
355,29_1_2016_MIGUE,29,1,2016,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,171,3,0.05957,0.26429,0.31492
356,29_1_2016_MILPA,29,1,2016,19.1769008636475,-98.9901885986328,MILPA ALTA,13,173,1,-0.06052,0.39823,-0.32245
357,29_1_2016_TLALP,29,1,2016,19.1542854309082,-99.1626129150391,TLALPAN,4,26,5,0.07686,0.14441,0.5717
358,29_1_2016_VENUS,29,1,2016,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,184,8,0.03224,0.54488,0.13043
359,30_1_2016_ALVAR,30,1,2016,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,19,6,-0.00885,0.87071,-0.07645
360,30_1_2016_AZCAP,30,1,2016,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,156,4,-0.02489,0.64123,-0.10199
361,30_1_2016_BENIT,30,1,2016,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,155,3,0.04593,0.38688,0.298
362,30_1_2016_COYOA,30,1,2016,19.3044414520264,-99.103630065918,COYOACAN,14,22,9,0.21894,3e-05,2.00756
363,30_1_2016_CUAUH,30,1,2016,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,155,10,0.11413,0.02903,0.55094
364,30_1_2016_GUSTA,30,1,2016,19.4827003479004,-99.0945205688477,GUSTAVO A MADERO,12,16,14,0.1401,0.00803,1.3659
365,30_1_2016_IZTAC,30,1,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,149,8,0.11471,0.03191,0.53143
366,30_1_2016_IZTAP,30,1,2016,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,166,15,0.0709,0.1795,0.1876
367,30_1_2016_MIGUE,30,1,2016,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,140,3,0.05957,0.26429,0.31492
368,30_1_2016_TLAHU,30,1,2016,19.2464580535889,-99.0105667114258,TLAHUAC,6,142,6,0.06017,0.27215,0.34631
369,30_1_2016_TLALP,30,1,2016,19.1542854309082,-99.1626129150391,TLALPAN,4,31,2,0.07686,0.14441,0.5717
370,30_1_2016_VENUS,30,1,2016,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,174,6,0.03224,0.54488,0.13043
371,31_1_2016_ALVAR,31,1,2016,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,23,6,-0.00885,0.87071,-0.07645
372,31_1_2016_AZCAP,31,1,2016,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,134,6,-0.02489,0.64123,-0.10199
373,31_1_2016_BENIT,31,1,2016,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,123,3,0.04593,0.38688,0.298
374,31_1_2016_COYOA,31,1,2016,19.3044414520264,-99.103630065918,COYOACAN,14,34,8,0.21894,3e-05,2.00756
375,31_1_2016_CUAUH,31,1,2016,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,127,4,0.11413,0.02903,0.55094
376,31_1_2016_GUSTA,31,1,2016,19.4827003479004,-99.0945205688477,GUSTAVO A MADERO,12,36,5,0.1401,0.00803,1.3659
377,31_1_2016_IZTAC,31,1,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,113,4,0.11471,0.03191,0.53143
378,31_1_2016_IZTAP,31,1,2016,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,121,16,0.0709,0.1795,0.1876
379,31_1_2016_MIGUE,31,1,2016,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,107,6,0.05957,0.26429,0.31492
380,31_1_2016_MILPA,31,1,2016,19.1769008636475,-98.9901885986328,MILPA ALTA,13,83,3,-0.06052,0.39823,-0.32245
381,31_1_2016_TLAHU,31,1,2016,19.2464580535889,-99.0105667114258,TLAHUAC,6,91,2,0.06017,0.27215,0.34631
382,31_1_2016_TLALP,31,1,2016,19.1542854309082,-99.1626129150391,TLALPAN,4,32,8,0.07686,0.14441,0.5717
383,31_1_2016_VENUS,31,1,2016,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,135,6,0.03224,0.54488,0.13043
384,1_2_2016_ALVAR,1,2,2016,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,47,8,-0.00885,0.87071,-0.07645
385,1_2_2016_BENIT,1,2,2016,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,128,2,0.04593,0.38688,0.298
386,1_2_2016_COYOA,1,2,2016,19.3044414520264,-99.103630065918,COYOACAN,14,40,5,0.21894,3e-05,2.00756
387,1_2_2016_CUAJI,1,2,2016,19.3653125762939,-99.2917022705078,CUAJIMALPA DE MORELOS,5,90,2,0.07397,0.26074,0.28515
388,1_2_2016_CUAUH,1,2,2016,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,135,5,0.11413,0.02903,0.55094
389,1_2_2016_GUSTA,1,2,2016,19.4827003479004,-99.0945205688477,GUSTAVO A MADERO,12,41,12,0.1401,0.00803,1.3659
390,1_2_2016_IZTAC,1,2,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,123,5,0.11471,0.03191,0.53143
